name,country,latitude,longitude,Street Adress,price_level,rating,user_ratings_total,province,state
Wendy's,US,30.510602,-97.687872,"720 Round Rock Ave, Round Rock, TX 78681",1.0,4.2,1025.0, Round Rock,TX
Carl's Jr.,US,33.871922,-117.941817,"222 N Euclid St, Fullerton, CA 92832",1.0,3.9,566.0, Fullerton,CA
Domino's Pizza,US,38.879508,-77.399867,"13061 Lee Jackson Memorial Hwy, Fairfax, VA 22033",1.0,4.3,627.0, Fairfax,VA
Taco Bell,US,36.866936,-76.28449599999998,"2011 Monticello Ave, Norfolk, VA 23517",1.0,3.6,438.0, Norfolk,VA
Subway,US,61.211375,-149.743723,"7405 Debarr Rd, Anchorage, AK 99504",2.0,4.3,232.0, Anchorage,AK
Taco Bell,US,38.213285,-85.588714,"9102 Taylorsville Rd, Louisville, KY 40299",1.0,3.6,896.0, Louisville,KY
SUBWAY,US,42.437042,-84.925933,"715 S Main St, Olivet, MI 49076",1.0,3.9,87.0, Olivet,MI
McDonald's,US,42.429741,-87.937314,"39105 US 41, Wadsworth, IL 60083",1.0,3.7,681.0, Wadsworth,IL
SUBWAY,US,43.003898,-85.65244399999997,"2232 Plainfield Ave NE, Grand Rapids, MI 49505",1.0,3.3,849.0, Grand Rapids,MI
Burger King,US,39.43182,-84.1928,"723 Main St, Lebanon, OH 45036",1.0,3.4,286.0, Lebanon,OH
Sonic Drive-In,US,37.722459,-97.302257,"2939 E 21st St N, Wichita, KS 67214",1.0,3.7,1194.0, Wichita,KS
Bob Evans Restaurant,US,38.73795300000001,-75.144203,"18492 Coastal Hwy, Lewes, DE 19958",2.0,4.0,1020.0, Lewes,DE
Dairy Queen,US,34.102242,-82.850218,"701 Elbert St, Elberton, GA 30635",1.0,4.1,419.0, Elberton,GA
Subway,US,61.108263,-149.856618,"1330 Huffman Rd, Anchorage, AK 99515",1.0,4.3,52.0, Anchorage,AK
KFC,US,41.665239,-86.110049,"315 N Bittersweet Rd, Mishawaka, IN 46544",1.0,3.9,639.0, Mishawaka,IN
McDonald's,US,26.293074,-97.992806,"112 E Edinburg Ave, Elsa, TX 78543",1.0,3.6,1094.0, Elsa,TX
KFC,US,42.482252,-82.945722,"25320 Gratiot Ave, Roseville, MI 48066",1.0,3.8,1218.0, Roseville,MI
Church's Chicken,US,29.467927000000003,-98.602174,"4414 Callaghan Rd, San Antonio, TX 78228",1.0,4.2,1124.0, San Antonio,TX
Taco Bell,US,42.185087,-122.671877,"2290 Ashland St, Ashland, OR 97520",1.0,3.2,816.0, Ashland,OR
McDonald's,US,43.023113,-83.732028,"1232 N Ballenger Hwy, Flint, MI 48504",1.0,3.4,1213.0, Flint,MI
Sonic Drive-In,US,39.818897,-84.12678000000002,"4534 Brandt Pike, Dayton, OH 45424",1.0,4.8,25.0, Dayton,OH
Jack in the Box,US,35.194324,-111.657081,"505 S Milton Rd, Flagstaff, AZ 86001",1.0,3.7,1038.0, Flagstaff,AZ
Subway,US,30.229498,-93.217807,"108 W Broad St, Lake Charles, LA 70601",1.0,4.2,384.0, Lake Charles,LA
Chick-fil-A,US,26.19333,-80.25870400000002,"8190 W Commercial Blvd, Fort Lauderdale, FL 33351",1.0,4.5,3274.0, Fort Lauderdale,FL
KFC,US,42.10202,-80.140725,"2656 W 12th St, Erie, PA 16505",1.0,4.4,855.0, Erie,PA
Quiznos,US,35.90589600000001,-79.051529,"1 Medical Dr, Chapel Hill, NC 27599",1.0,4.4,76.0, Chapel Hill,NC
KFC,US,37.523204,-75.83216,"4112 Lankford Highway, Exmore, VA 23350",2.0,4.0,124.0, Exmore,VA
Sonic Drive-In,US,32.45256,-94.707124,"3302 S Eastman Rd, Longview, TX 75602",1.0,3.9,1585.0, Longview,TX
Taco Bell,US,37.755722,-97.462498,"4000 N Maize Rd, Maize, KS 67101",1.0,3.6,398.0, Maize,KS
Burger King,US,36.43654,-82.30592299999998,"5560 Highway 11 E, Piney Flats, TN 37686",1.0,4.1,448.0, Piney Flats,TN
Arby's,US,42.495367,-83.027204,"27400 Van Dyke Ave, Warren, MI 48093",1.0,3.8,914.0, Warren,MI
McDonald's,US,40.714918,-89.59432,"2205 N Knoxville Ave, Peoria, IL 61603",1.0,3.2,1285.0, Peoria,IL
Sonic Drive-In,US,36.807804,-119.85531,"3489 W Shaw Ave, Fresno, CA 93711",1.0,3.6,1354.0, Fresno,CA
Quiznos,US,47.674386,-122.12400900000002,"16241 Redmond Way, Redmond, WA 98052",2.0,4.4,311.0, Redmond,WA
Quiznos,US,34.282883,-118.767457,"1555 Simi Town Center Way, Simi Valley, CA 93065",2.0,4.2,486.0, Simi Valley,CA
McDonald's,US,36.18734600000001,-82.759943,"3755 E Andrew Johnson Hwy, Greeneville, TN 37745",1.0,4.1,1143.0, Greeneville,TN
KFC,US,44.007282,-92.452914,"717 12th St SE, Rochester, MN 55904",1.0,3.7,487.0, Rochester,MN
Burger King,US,47.616818,-122.183382,"11723 NE 8th St, Bellevue, WA 98005",2.0,4.5,1400.0, Bellevue,WA
White Castle,US,38.081129,-85.882865,"12004 Dixie Hwy, Louisville, KY 40272",1.0,3.8,2025.0, Louisville,KY
Subway,US,47.312964,-122.314274,"32225 Pacific Hwy S, Federal Way, WA 98003",2.0,4.0,3042.0, Federal Way,WA
Wendy's,US,34.139901,-84.503392,"5345 Old Highway 5, Woodstock, GA 30188",1.0,3.7,531.0, Woodstock,GA
Subway,US,45.977098,-112.508572,"3301 Harrison Ave, Butte, MT 59701",1.0,4.0,302.0, Butte,MT
Del Taco,US,39.526201,-119.862173,"10140 N McCarran Blvd, Reno, NV 89503",1.0,3.8,726.0, Reno,NV
Dairy Queen,US,42.51392,-96.43288,"2230 Helmer St, Sioux City, IA 51103",2.0,4.5,964.0, Sioux City,IA
Hardee's,US,41.473776,-90.4902,"3431 38th Ave, Moline, IL 61265",1.0,3.8,470.0, Moline,IL
Wendy's,US,33.492978,-81.955005,"517 E Martintown Rd, North Augusta, SC 29841",1.0,3.8,983.0, North Augusta,SC
Taco Bell,US,39.912168,-86.13525899999998,"1439 E 86th St, Indianapolis, IN 46240",1.0,3.8,297.0, Indianapolis,IN
Chipotle Mexican Grill,US,41.874623,-88.339836,"1441 S Randall Rd, Geneva, IL 60134",1.0,4.0,457.0, Geneva,IL
Wendy's,US,37.778816,-100.015853,"2614 Central Ave, Dodge City, KS 67801",1.0,4.2,629.0, Dodge City,KS
Sonic Drive-In,US,33.591587,-96.193057,"1735 N State Highway 121, Bonham, TX 75418",1.0,3.7,777.0, Bonham,TX
In-N-Out Burger,US,33.69501,-117.827149,"2895 Park Ave, Tustin, CA 92782",1.0,4.7,2401.0, Tustin,CA
Popeyes,US,29.61365,-95.446252,"4502 W Fuqua St, Houston, TX 77045",1.0,3.6,868.0, Houston,TX
Popeyes,US,40.812364,-73.904463,"845 E 149th St, Bronx, NY 10455",2.0,3.9,190.0, Bronx,NY
Taco Bell,US,30.751253,-81.573844,"2514 Osborne Rd, Saint Marys, GA 31558",1.0,4.1,611.0, Saint Marys,GA
KFC,US,35.353447,-89.896846,"8322 US Highway 51 N, Millington, TN 38053",1.0,3.9,710.0, Millington,TN
Burger King,US,33.945176000000004,-118.351951,"4350 W Century Blvd, Inglewood, CA 90304",1.0,4.0,731.0, Inglewood,CA
In-N-Out Burger,US,40.375911,-111.8147,"601 W Main St, American Fork, UT 84003",1.0,4.5,5183.0, American Fork,UT
McDonald's,US,39.278974,-74.577996,"900 West Ave, Ocean City, NJ 8226",1.0,3.0,937.0, Ocean City,NJ
Subway,US,40.32597,-79.83949100000002,"3800 Walnut St, McKeesport, PA 15132",2.0,4.5,1078.0, McKeesport,PA
Sonic Drive-In,US,43.483805,-112.04502,"1650 S Yellowstone Hwy, Idaho Falls, ID 83402",1.0,3.2,1167.0, Idaho Falls,ID
Subway,US,40.739569,-74.00205799999998,"244 W 14th St, New York, NY 10011",1.0,4.5,364.0, New York,NY
Sonic Drive-In,US,31.743327,-98.944341,"974 Early Blvd, Early, TX 76802",1.0,3.9,479.0, Early,TX
Burger King,US,40.40031,-80.55039000000002,"230 Three Springs Drive, Weirton, WV 26062",1.0,4.0,631.0, Weirton,WV
Hardee's,US,35.10727,-78.879354,"3505 Ramsey St, Fayetteville, NC 28311",1.0,3.7,738.0, Fayetteville,NC
Taco Bell,US,46.22032700000001,-119.787853,"109 Merlot Dr, Prosser, WA 99350",1.0,2.9,330.0, Prosser,WA
Five Guys,US,38.349644,-77.055747,"16398 B Consumer Way, King George, VA 22485",2.0,4.4,628.0, King George,VA
SUBWAY,US,41.494583,-85.37703499999998,"252 Kelly St, Rome City, IN 46784",1.0,3.7,84.0, Rome City,IN
Taco Bell,US,39.494257,-86.06435,"1579 N Morton St, Franklin, IN 46131",1.0,3.7,915.0, Franklin,IN
McDonald's,US,39.610991,-105.020653,"5858 S Santa Fe Dr, Littleton, CO 80120",1.0,3.4,1057.0, Littleton,CO
Burger King,US,45.255844,-122.705158,"1115 SW First Avenue, Canby, OR 97013",1.0,3.3,259.0, Canby,OR
McDonald's,US,27.445149,-82.469639,"7185 SR 70 East Creekwood, Bradenton, FL 34203",1.0,3.4,1365.0, Bradenton,FL
Del Taco,US,42.379349,-83.334038,"13201 Middlebelt Rd, Livonia, MI 48150",1.0,3.9,1855.0, Livonia,MI
Taco Bell,US,31.138240000000003,-83.442685,"1404 W 4th St, Adel, GA 31620",1.0,3.6,826.0, Adel,GA
McDonald's,US,33.116343,-94.180814,"200 Loop 59, Atlanta, TX 75551",1.0,3.3,1284.0, Atlanta,TX
Jimmy John's,US,34.013127000000004,-84.563827,"440 Ernest W Barrett Pkwy NW, Kennesaw, GA 30144",2.0,4.0,835.0, Kennesaw,GA
McDonald's,US,33.611215,-112.151738,"4302 W Thunderbird Rd, Glendale, AZ 85306",1.0,3.4,2474.0, Glendale,AZ
McDonald's,US,35.26292,-120.677409,"275 Madonna Rd 2, San Luis Obispo, CA 93405",1.0,3.7,1151.0, San Luis Obispo,CA
Sonic Drive-In,US,43.58988400000001,-116.29132,"8777 W Overland Rd, Boise, ID 83709",1.0,4.1,1414.0, Boise,ID
McDonald's,US,41.596143,-87.49969200000002,"6437 Columbia Ave, Hammond, IN 46320",2.0,3.7,276.0, Hammond,IN
McDonald's,US,36.226287,-119.337347,"768 E Prosperity Ave, Tulare, CA 93274",1.0,3.6,1446.0, Tulare,CA
KFC,US,35.207853,-90.204615,"3050 Service Road I55, Marion, AR 72364",2.0,4.6,112.0, Marion,AR
Quiznos,US,34.228789,-119.175479,"2350 E Vineyard Ave, Oxnard, CA 93036",1.0,4.5,882.0, Oxnard,CA
Taco Bell,US,42.173287,-70.881476,"48 Washington St, Norwell, MA 2061",1.0,3.8,738.0, Norwell,MA
McDonald's,US,27.574722,-99.472833,"7701 McPherson Rd, Laredo, TX 78045",1.0,4.2,158.0, Laredo,TX
Popeyes,US,33.480788000000004,-112.200853,"6540 W Thomas Rd, Phoenix, AZ 85033",1.0,3.2,1601.0, Phoenix,AZ
Wendy's,US,33.305599,-111.862029,"1175 W Chandler Blvd, Chandler, AZ 85224",1.0,3.9,819.0, Chandler,AZ
Wendy's,US,40.655954,-73.611026,"690 Sunrise Hwy, Baldwin, NY 11510",1.0,3.8,220.0, Baldwin,NY
Wendy's,US,26.274505,-80.208119,"6375 W Sample Rd, Pompano Beach, FL 33067",1.0,3.9,848.0, Pompano Beach,FL
Wendy's,US,41.683016,-83.609815,"4277 Monroe St, Toledo, OH 43606",1.0,3.3,1079.0, Toledo,OH
Burger King,US,42.027445,-91.625206,"159 Collins Road N E, Cedar Rapids, IA 52402",2.0,4.1,1096.0, Cedar Rapids,IA
McDonald's,US,44.024985,-84.802236,"612 N 1st St, Harrison, MI 48625",1.0,3.2,968.0, Harrison,MI
Subway,US,30.18685300000001,-85.770052,"7714 Front Beach Rd, Panama City Beach, FL 32407",2.0,4.3,1139.0, Panama City Beach,FL
McDonald's,US,26.267809000000003,-98.204225,"4101 S McColl Rd, Edinburg, TX 78539",1.0,4.2,92.0, Edinburg,TX
McDonald's,US,27.836303000000004,-82.786534,"7003 Seminole Blvd, Seminole, FL 33772",1.0,3.7,1549.0, Seminole,FL
McDonald's,US,41.276645,-80.774575,"2891 Elm Road NE, Warren, OH 44483",1.0,3.5,996.0, Warren,OH
Sonic Drive-In,US,35.274614,-94.478533,"1401 N Pocola Blvd, Pocola, OK 74902",1.0,3.8,768.0, Pocola,OK
KFC,US,32.349872,-110.975817,"7901 N Oracle Rd, Tucson, AZ 85704",1.0,2.7,414.0, Tucson,AZ
Wendy's,US,40.158038,-83.09477,"4003 Powell Rd, Powell, OH 43065",1.0,3.6,709.0, Powell,OH
McDonald's,US,38.875361,-121.296456,"505 S State Highway 65, Lincoln, CA 95648",1.0,3.6,477.0, Lincoln,CA
KFC,US,47.183343,-122.434337,"8036 Pacific Ave 313, Tacoma, WA 98408",1.0,4.6,913.0, Tacoma,WA
Whataburger,US,27.880367,-97.318631,"1010 Wildcat Dr, Portland, TX 78374",1.0,4.1,1778.0, Portland,TX
Sonic Drive-In,US,32.445527,-93.745243,"6625 Line Ave, Shreveport, LA 71106",1.0,3.9,511.0, Shreveport,LA
Bojangles,US,35.190157,-84.881077,"1410 25th Street NW, Cleveland, TN 37312",1.0,3.9,582.0, Cleveland,TN
Sonic Drive-In,US,33.481062,-112.009928,"3330 E Thomas Rd, Phoenix, AZ 85018",1.0,3.5,600.0, Phoenix,AZ
Wendy's,US,28.250818,-81.31359599999998,"4201 13th St, Saint Cloud, FL 34769",1.0,4.2,1316.0, Saint Cloud,FL
McDonald's,US,26.15539200000001,-81.688194,"8875 Davis Blvd, Naples, FL 34104",1.0,4.1,1022.0, Naples,FL
Burger King,US,35.24114799999999,-106.69858700000002,"1830 Southern Blvd SE, Rio Rancho, NM 87124",1.0,3.8,1431.0, Rio Rancho,NM
Dunkin' Donuts,US,40.121414,-74.08001800000002,"2445 Highway 34, Manasquan, NJ 8736",2.0,4.5,689.0, Manasquan,NJ
KFC,US,42.75091,-71.4606,"300 Main St, Nashua, NH 3060",2.0,2.7,365.0, Nashua,NH
White Castle,US,36.168639,-86.60104,"5805 Old Hickory Blvd, Hermitage, TN 37076",1.0,4.6,193.0, Hermitage,TN
McDonald's,US,36.432963,-77.636476,"1515 Julian R Allsbrook Hwy, Roanoke Rapids, NC 27870",1.0,3.4,1763.0, Roanoke Rapids,NC
Burger King,US,30.486518,-97.677149,"2500 S I H 35, Round Rock, TX 78681",1.0,3.5,701.0, Round Rock,TX
Hardee's,US,35.979623,-84.114039,"7762 Oak Ridge Hwy, Knoxville, TN 37931",1.0,3.6,824.0, Knoxville,TN
McDonald's,US,31.079343,-97.699536,"4300 E Central Texas Expy, Killeen, TX 76543",1.0,4.3,301.0, Killeen,TX
KFC,US,30.873267,-83.290779,"3026 N Ashley St, Valdosta, GA 31602",1.0,4.1,769.0, Valdosta,GA
McDonald's,US,39.363041,-78.045335,"4739 Gerrardstown Rd, Inwood, WV 25428",1.0,4.1,519.0, Inwood,WV
Dairy Queen,US,31.522468,-97.176539,"4620 W Waco Dr, Waco, TX 76710",2.0,4.3,1050.0, Waco,TX
Burger King,US,33.378495,-111.806628,"1567 N Cooper Rd, Gilbert, AZ 85233",1.0,4.4,2556.0, Gilbert,AZ
McDonald's,US,37.977447,-84.530117,"100 Marketplace Dr, Lexington, KY 40503",1.0,3.3,951.0, Lexington,KY
McDonald's,US,40.675359,-73.98436,"275 4th Ave, Brooklyn, NY 11215",2.0,4.0,93.0, Brooklyn,NY
Culver's,US,43.085487,-88.066968,"3705 N 124th St, Brookfield, WI 53005",1.0,4.1,1871.0, Brookfield,WI
Burger King,US,35.853972,-86.396624,"819 Memorial Blvd, Murfreesboro, TN 37129",1.0,3.6,477.0, Murfreesboro,TN
KFC,US,35.10643,-81.21077,"958 Bethel St, Clover, SC 29710",1.0,3.6,354.0, Clover,SC
Wendy's,US,40.712033,-73.859114,"9013 Metropolitan, Rego Park, NY 11374",1.0,3.9,2928.0, Rego Park,NY
Sonic Drive-In,US,43.620019,-116.367146,"2160 E Fairview Ave, Meridian, ID 83642",1.0,3.8,1128.0, Meridian,ID
McDonald's,US,36.917191,-76.230136,"1632 E Little Creek Rd, Norfolk, VA 23518",1.0,3.3,1168.0, Norfolk,VA
Dairy Queen,US,40.320779,-78.956385,"1774 Lyter Dr, Johnstown, PA 15905",1.0,4.3,337.0, Johnstown,PA
Wendy's,US,38.292168,-77.56838499999998,"5801 Plank Rd, Fredericksburg, VA 22407",1.0,3.8,573.0, Fredericksburg,VA
Burger King,US,34.277721,-119.214022,"5950 Telegraph Rd, Ventura, CA 93003",1.0,3.4,291.0, Ventura,CA
McDonald's,US,33.510967,-82.038573,"2902 Washington Rd, Augusta, GA 30909",1.0,4.0,1730.0, Augusta,GA
McDonald's,US,42.586525,-70.88575,"40 Enon St, Beverly, MA 1915",1.0,3.3,404.0, Beverly,MA
Whataburger,US,35.317299,-97.48872,"2290 S Service Rd, Oklahoma City, OK 73160",1.0,3.8,1892.0, Oklahoma City,OK
Chick-fil-A,US,38.93232,-76.568046,"3220 Solomons Island Rd, Edgewater, MD 21037",1.0,4.4,1388.0, Edgewater,MD
Sonic Drive-In,US,33.645325,-78.97454599999998,"2299 Dick Pond Rd, Myrtle Beach, SC 29575",1.0,3.6,1009.0, Myrtle Beach,SC
Subway,US,41.040635,-93.795758,"2010 W Clay St, Osceola, IA 50213",1.0,3.6,176.0, Osceola,IA
Wendy's,US,35.925804,-79.98530500000003,"2710 S Main St, High Point, NC 27263",1.0,3.4,933.0, High Point,NC
Wendy's,US,35.079079,-84.040407,"728 W US Highway 64, Murphy, NC 28906",1.0,3.9,910.0, Murphy,NC
Wendy's,US,32.345434000000004,-111.013498,"7675 N La Cholla Blvd, Tucson, AZ 85741",1.0,3.7,596.0, Tucson,AZ
Five Guys,US,40.751656,-73.973905,"690 3rd Avenue, New York, NY 10017",1.0,4.4,523.0, New York,NY
Hardee's,US,35.244391,-77.586022,"1344 Hwy 258 S, Kinston, NC 28504",1.0,3.8,681.0, Kinston,NC
Jimmy John's,US,36.041862,-79.843952,"3208 D High Point Rd, Greensboro, NC 27407",2.0,3.4,557.0, Greensboro,NC
McDonald's,US,33.917742,-117.93002,"205 Imperial Hwy, Fullerton, CA 92835",1.0,4.2,175.0, Fullerton,CA
McDonald's,US,43.024002,-87.91159300000002,"707 S 1st St, Milwaukee, WI 53204",1.0,3.7,1482.0, Milwaukee,WI
Sonic Drive-In,US,33.141576,-96.804033,"7630 Preston Rd, Frisco, TX 75034",2.0,3.7,220.0, Frisco,TX
Burger King,US,34.981859,-81.970052,"1796 Asheville Highway, Spartanburg, SC 29303",1.0,3.5,766.0, Spartanburg,SC
KFC,US,35.228561,-89.522319,"6880 Highway 64, Oakland, TN 38060",1.0,2.7,89.0, Oakland,TN
Jimmy John's,US,45.204269,-93.552122,"13785 Rogers Dr, Rogers, MN 55374",1.0,3.5,161.0, Rogers,MN
Jack in the Box,US,34.107187,-117.830048,"1125 W Arrow Hwy, San Dimas, CA 91773",1.0,4.0,743.0, San Dimas,CA
McDonald's,US,41.807626,-89.95629699999998,"606 E Lincolnway, Morrison, IL 61270",1.0,3.4,409.0, Morrison,IL
Panda Express,US,29.964818,-95.542549,"7610 Cypress Creek Pkwy, Houston, TX 77070",1.0,3.5,449.0, Houston,TX
Quiznos,US,34.017081,-118.282503,"3738 S Figueroa St, Los Angeles, CA 90007",1.0,4.1,1028.0, Los Angeles,CA
KFC,US,31.831673,-106.531539,"6140 N Mesa St, El Paso, TX 79912",2.0,4.6,359.0, El Paso,TX
Burger King,US,45.534686,-122.866152,"2085 NW Town Center Dr, Beaverton, OR 97006",1.0,3.1,374.0, Beaverton,OR
Wendy's,US,40.624191,-79.723264,"1830 Broadview Blvd, Natrona Heights, PA 15065",1.0,3.7,325.0, Natrona Heights,PA
El Pollo Loco,US,33.781273,-118.11344,"1212 Bellflower Blvd, Long Beach, CA 90815",1.0,3.8,37.0, Long Beach,CA
Bob Evans Restaurant,US,42.997361,-84.148422,"1250 E M 21, Owosso, MI 48867",2.0,4.1,930.0, Owosso,MI
Chick-fil-A,US,35.125766,-82.22340799999998,"205 S Blackstock Rd, Landrum, SC 29356",1.0,4.1,644.0, Landrum,SC
Sonic Drive-In,US,38.977238,-94.855476,"8311 Hedge Lane Ter, Lenexa, KS 66227",1.0,3.9,119.0, Lenexa,KS
Burger King,US,35.584149,-115.092396,"3830 Saint Rose Pkwy, Henderson, NV 89044",1.0,4.3,597.0, Henderson,NV
Chipotle Mexican Grill,US,35.86807,-78.582581,"6081 Capital Blvd, Raleigh, NC 27616",1.0,4.5,341.0, Raleigh,NC
Del Taco,US,39.714996,-105.13383,"43 Union Blvd, Denver, CO 80228",1.0,3.6,1184.0, Denver,CO
Culver's,US,43.106185,-89.511172,"2906 Parmenter St, Middleton, WI 53562",1.0,4.5,1178.0, Middleton,WI
McDonald's,US,39.61353,-77.418722,"200 Frederick Rd, Thurmont, MD 21788",1.0,3.7,809.0, Thurmont,MD
Sonic Drive-In,US,29.374894,-100.901606,"1109 Veterans Blvd, Del Rio, TX 78840",1.0,4.1,612.0, Del Rio,TX
KFC,US,41.831161,-88.10346700000002,"171 Danada Sq E, Wheaton, IL 60189",1.0,3.1,38.0, Wheaton,IL
White Castle,US,39.102822,-84.52885699999999,"811 W 8th St, Cincinnati, OH 45203",1.0,3.3,1168.0, Cincinnati,OH
McDonald's,US,39.919195,-88.954619,"109 Lucile Ave, Forsyth, IL 62535",1.0,3.6,1130.0, Forsyth,IL
Dunkin' Donuts,US,42.517349,-71.14416,"100 Atlantic Ave, Woburn, MA 1801",1.0,4.0,1026.0, Woburn,MA
KFC,US,43.153785,-86.198768,"5425 Blueberry Ln, Fruitport, MI 49415",1.0,3.9,684.0, Fruitport,MI
Subway,US,41.112054,-101.714588,"100 Prospector Dr, Ogallala, NE 69153",1.0,3.7,230.0, Ogallala,NE
Chick-fil-A,US,35.311307,-80.772514,"1525 W W T Harris Blvd, Charlotte, NC 28262",1.0,3.9,106.0, Charlotte,NC
Sonic Drive-In,US,36.086904,-87.100216,"106 Luyben Hills Rd, Kingston Springs, TN 37082",1.0,3.6,610.0, Kingston Springs,TN
White Castle,US,40.546761,-74.328751,"8 Lafayette Rd, Metuchen, NJ 8840",2.0,3.1,120.0, Metuchen,NJ
SUBWAY,US,28.632439,-96.626813,"306 State Highway 35 S, Port Lavaca, TX 77979",1.0,3.8,53.0, Port Lavaca,TX
McDonald's,US,40.76792,-72.986715,"769 Montauk Hwy, Patchogue, NY 11772",1.0,3.9,1016.0, Patchogue,NY
Burger King,US,42.236692,-72.723836,"158 College Hwy, Southampton, MA 1073",1.0,4.4,63.0, Southampton,MA
Burger King,US,26.250076,-98.254918,"3700 Buddy Owens Ave, McAllen, TX 78504",1.0,3.9,658.0, McAllen,TX
KFC,US,40.839974,-83.292873,"1290 N Warpole St, Upper Sandusky, OH 43351",1.0,4.5,678.0, Upper Sandusky,OH
Arby's,US,47.625801,-122.146004,"14595 Bel Red Rd, Bellevue, WA 98007",1.0,3.4,378.0, Bellevue,WA
KFC,US,40.853766,-73.90733900000002,"1 W Burnside Ave, Bronx, NY 10453",1.0,3.8,105.0, Bronx,NY
McDonald's,US,34.869041,-85.514255,"5316 Hwy 136, Trenton, GA 30752",1.0,3.9,1522.0, Trenton,GA
Jimmy John's,US,44.450935,-95.775654,"1101 E College Dr, Marshall, MN 56258",1.0,4.4,127.0, Marshall,MN
Jimmy John's,US,38.643467,-76.893637,"2481 Crain Hwy, Waldorf, MD 20601",1.0,4.4,117.0, Waldorf,MD
Checkers,US,26.212654,-80.15662900000002,"1401 SW 26th Ave, Pompano Beach, FL 33069",1.0,3.4,606.0, Pompano Beach,FL
KFC,US,32.81674,-96.811804,"4303 Lemmon Ave, Dallas, TX 75219",1.0,4.3,373.0, Dallas,TX
Quiznos,US,37.511321,-121.94799,"43937 Hugo Ter, Fremont, CA 94538",2.0,4.5,308.0, Fremont,CA
Taco Bell,US,42.495195,-83.535137,"28020 Wixom Rd, Wixom, MI 48393",1.0,3.6,1176.0, Wixom,MI
Taco Bell,US,30.44365800000001,-88.934415,"913 Cedar Lake Rd, Biloxi, MS 39532",1.0,3.4,624.0, Biloxi,MS
Taco Bell,US,39.306447,-85.21696700000003,"912 State Road 229, Batesville, IN 47006",1.0,3.5,520.0, Batesville,IN
Taco Bell,US,45.22538400000001,-123.188619,"915 NE Highway 99W, McMinnville, OR 97128",1.0,3.3,1187.0, McMinnville,OR
Taco Bell,US,40.568175,-85.675348,"916 N Baldwin Ave, Marion, IN 46952",1.0,3.4,949.0, Marion,IN
Taco Bell,US,33.433257,-111.870142,"917 N Dobson Rd, Mesa, AZ 85201",1.0,3.8,760.0, Mesa,AZ
Taco Bell,US,26.286461,-80.248269,"9190 Wiles Rd, Pompano Beach, FL 33067",1.0,3.5,383.0, Pompano Beach,FL
Taco Bell,US,39.234515,-84.509041,"9200 Winton Rd, Cincinnati, OH 45231",1.0,3.0,774.0, Cincinnati,OH
Taco Bell,US,35.295946,-94.386542,"9203 Highway 71 S, Fort Smith, AR 72916",1.0,3.9,572.0, Fort Smith,AR
Panera Bread,US,34.363987,-89.555829,"1902 West Jackson Ave, Oxford, MS 38655",1.0,3.4,423.0, Oxford,MS
Panera Bread,US,31.618978,-84.22166999999997,"815 North Westover Blvd, Albany, GA 31707",2.0,4.1,1453.0, Albany,GA
Panera Bread,US,30.60279,-87.12446800000002,"4763 Highway 90, Milton, FL 32571",2.0,4.1,429.0, Milton,FL
Panera Bread,US,38.242329,-85.514036,"13000 Shelbyville Rd, Louisville, KY 40243",2.0,4.0,691.0, Louisville,KY
Jimmy John's,US,44.920369,-92.931423,"1960 Donegal Dr, Saint Paul, MN 55125",1.0,4.4,561.0, Saint Paul,MN
Pizza Hut,US,33.864535,-84.59551,"3660 Austell Rd SW, Marietta, GA 30008",2.0,4.0,107.0, Marietta,GA
Pizza Hut,US,33.929315,-84.379205,"6385 Roswell Rd NE, Atlanta, GA 30328",2.0,4.1,1337.0, Atlanta,GA
Pizza Hut,US,38.21298400000001,-85.25507900000002,"2001 Midland Trl, Shelbyville, KY 40065",1.0,4.2,161.0, Shelbyville,KY
McDonald's,US,44.777949,-91.431765,"3708 Gateway Dr, Eau Claire, WI 54701",1.0,4.1,1345.0, Eau Claire,WI
McDonald's,US,44.843003,-91.5954,"6251 Truax Ln, Eau Claire, WI 54703",1.0,3.5,1075.0, Eau Claire,WI
Taco Bell,US,44.798126,-91.465954,"2056 S Hastings Way, Eau Claire, WI 54701",1.0,3.7,1243.0, Eau Claire,WI
Taco Bell,US,44.792727,-91.519312,"2512 Craig Rd, Eau Claire, WI 54701",1.0,3.6,997.0, Eau Claire,WI
Jimmy John's,US,44.792604,-91.51223,"923 W Clairemont Ave, Eau Claire, WI 54701",1.0,3.8,112.0, Eau Claire,WI
Pizza Hut,US,36.825866,-107.994646,"222 W Aztec Blvd, Aztec, NM 87410",2.0,4.3,433.0, Aztec,NM
Pizza Hut,US,32.270154,-107.756723,"300 E Cedar St, Deming, NM 88030",1.0,4.1,1442.0, Deming,NM
Pizza Hut,US,32.762698,-108.146102,"Hwy 180, Bayard, NM 88023",1.0,4.3,127.0, Bayard,NM
Pizza Hut,US,34.432337,-103.196465,"3317 N Prince St, Clovis, NM 88101",1.0,4.2,751.0, Clovis,NM
Pizza Hut,US,35.150212,-107.849335,"108 E Santa Fe Ave, Grants, NM 87020",1.0,3.4,411.0, Grants,NM
Pizza Hut,US,35.60986,-105.223702,"1615 7th St, Las Vegas, NM 87701",1.0,4.0,337.0, Las Vegas,NM
